population,average_monthly_income,daily_foot_traffic,nearby_competitors,monthly_rent,distance_to_mall_km,nearby_retail_stores,estimated_monthly_customers,average_purchase_value,monthly_operating_cost,local_demand_score,target_age_group_score,profitable
233894,7014.12,21263,4,10143.63,12.99,55,3500,364.32,17789.23,6.1,8.2,1
213218,3596.1,9208,6,15086.5,11.7,97,833,143.52,15303.9,9.9,3.6,0
475182,9380.71,11357,7,7238.79,5.96,75,3500,399.8,12077.1,5.8,7.7,1
312066,9337.41,9993,8,10372.02,12.7,17,1745,406.33,18452.06,9.9,2.2,1
482580,3027.93,8552,11,18406.87,0.8,113,2039,104.35,22984.97,7.7,6.9,0
52913,10718.77,17495,11,19157.45,11.75,118,3018,440.06,25000.0,2.1,1.5,0
369177,4326.49,17633,5,18614.31,3.18,129,3180,252.76,25000.0,8.2,4.0,1
376936,11813.69,14080,9,5986.51,4.36,109,1516,470.93,13037.2,2.5,9.8,1
260497,5520.48,18740,8,5416.91,7.45,145,3500,267.92,19163.9,5.8,2.1,1
458893,3367.78,18410,3,6655.63,6.8,41,3500,40.0,19215.26,6.5,6.4,0
453057,5193.06,10716,7,9384.91,7.86,144,1252,263.91,10286.72,9.0,1.6,1
187404,6121.89,6729,2,6969.18,8.22,22,1497,168.78,11038.95,2.9,7.0,1
495278,2227.73,13843,3,8110.04,5.04,126,3500,139.58,12395.1,8.9,3.5,1
392007,7571.29,2598,9,12792.1,2.71,89,713,322.38,14629.45,9.4,3.8,0
498910,7775.14,15938,3,15487.99,11.55,121,3256,306.21,18446.61,1.8,4.0,1
166104,9258.77,8365,5,14975.61,6.06,122,2801,365.37,19503.16,9.0,2.8,1
178918,1806.28,17057,14,16474.05,7.64,66,3500,59.61,15849.4,3.3,9.5,0
200546,7183.0,12711,8,1611.5,9.71,28,1278,246.29,4944.1,1.7,9.2,1
54936,2055.53,1000,5,1906.94,13.65,64,224,71.92,4776.75,9.6,8.8,0
170866,8862.01,4146,0,15998.28,10.64,149,474,464.88,15400.74,4.5,2.0,0
202660,2085.14,23103,4,11128.5,0.78,110,3500,148.52,17162.26,6.6,3.1,1
212056,11073.14,19247,8,11984.67,12.59,64,3500,399.38,15927.18,6.0,6.5,1
453547,8871.87,10548,4,1999.15,14.84,13,1775,368.26,15760.13,2.9,9.7,1
235469,6827.59,24424,5,5850.96,7.14,147,3500,277.9,8016.65,7.0,6.4,1
38141,6135.79,11844,2,13128.73,14.55,81,2208,238.32,24541.44,1.4,3.9,0
412290,2872.06,18780,7,17324.46,8.26,85,2734,64.74,16984.66,2.8,8.4,0
147478,4555.49,22643,9,18422.68,6.95,130,3500,204.51,24787.97,9.5,2.2,1
107359,10624.07,10410,10,10507.97,5.04,141,2554,467.27,13626.87,9.6,8.9,1
395423,10996.75,2278,15,11364.01,9.9,60,180,398.18,21839.68,5.3,9.8,0
164363,1507.85,13484,12,16827.94,3.52,98,3500,158.09,16261.52,2.5,9.7,1
51568,7738.43,19941,3,11214.87,1.66,131,2316,385.64,23354.5,4.8,2.3,1
107539,9052.66,5690,3,10820.31,0.51,40,2013,389.51,11270.59,8.9,5.9,1
56851,7996.84,15804,10,18196.6,4.46,132,2734,258.29,19691.75,1.6,6.3,1
64823,2357.64,7497,11,16008.72,6.0,24,1836,114.38,20841.38,2.2,2.8,0
33312,3786.11,12520,4,18272.38,8.33,59,1044,165.54,25000.0,9.1,5.9,0
446324,4128.57,5247,13,5146.69,4.46,64,857,190.8,18481.82,4.7,6.8,0
470134,10233.11,9786,9,10963.13,14.76,133,2943,488.85,16335.06,1.8,4.0,1
437387,6363.59,545,14,17006.97,4.45,49,111,245.74,25000.0,2.3,3.8,0
444995,6611.7,8258,8,3111.81,6.67,28,2737,366.86,13942.56,8.9,1.5,1
209900,11316.38,23937,12,16098.58,1.64,8,3500,472.98,22304.06,5.4,9.6,1
370867,8189.4,20085,7,4476.49,3.98,95,3500,313.05,14563.14,2.5,8.2,1
284555,10936.01,955,6,16354.26,0.82,111,339,557.41,15578.27,9.0,7.8,0
259062,6293.34,10354,4,12628.02,8.44,17,2031,293.23,17842.92,8.6,1.2,1
329153,3069.08,19808,8,4671.48,11.29,105,3500,100.03,15953.37,1.2,6.6,0
418638,11264.32,24682,8,9993.73,3.02,99,3500,454.78,16159.86,6.2,2.6,1
445684,6316.4,17849,9,13956.2,5.58,61,2257,284.42,24520.52,3.2,7.0,1
42371,3407.13,21848,9,13043.21,0.35,75,3500,128.74,23271.86,5.8,6.6,0
67022,4675.16,2028,1,9117.7,12.61,104,482,193.7,20518.96,3.5,8.7,0
343373,2033.43,3476,3,18087.96,11.72,111,965,40.48,18160.32,3.8,3.3,0
109071,6417.16,19955,7,10866.0,1.04,94,1675,172.43,13866.63,6.4,1.2,0
192268,10457.85,13788,15,10611.48,5.54,112,3500,423.63,10873.95,5.8,9.2,1
483570,11302.59,21753,12,2182.76,14.33,134,3333,459.1,16522.62,4.6,9.2,1
368918,11292.32,6887,13,18520.29,5.94,47,2077,478.05,19886.03,2.0,5.1,1
499626,2814.92,3021,0,4365.21,7.94,47,643,83.79,10264.38,9.7,1.7,0
298859,5511.57,7025,12,11038.55,5.39,67,1000,153.44,14404.88,2.6,5.5,0
299749,1796.4,1626,14,16267.78,8.98,77,562,40.0,15531.54,6.7,5.7,0
109853,10479.24,23516,4,5093.61,14.67,121,3500,471.95,9471.24,1.7,8.4,1
41174,5266.94,13848,7,11020.09,14.96,52,3500,177.35,12092.62,7.2,7.5,1
413172,8126.73,22657,1,5573.01,11.64,9,3500,302.97,11584.09,1.9,1.6,1
86373,9006.43,8216,1,15434.2,6.12,80,2093,344.64,25000.0,3.1,7.3,1
341396,6013.37,16602,12,11722.48,7.47,39,3500,209.57,20455.39,6.8,2.2,1
203021,4717.64,3904,15,17263.54,5.42,97,1040,154.05,25000.0,3.5,1.8,0
203718,11603.24,4992,15,17996.6,14.79,148,357,420.57,22288.57,5.8,4.6,0
80017,11627.13,2843,7,13325.94,10.65,87,419,535.12,23207.7,2.1,1.7,0
73037,4539.08,606,9,14782.43,6.79,64,202,215.57,25000.0,2.8,8.5,0
99818,6536.06,15695,15,11435.18,0.28,111,2937,323.83,23648.29,7.6,5.2,1
16548,11714.86,13741,11,8304.15,7.86,121,3500,541.06,9930.19,1.3,6.3,1
126981,1551.12,20038,8,13314.24,14.76,55,2486,40.0,24086.76,2.0,6.2,0
244213,5833.12,13075,6,18257.48,7.89,131,3500,250.5,19532.06,2.9,9.8,1
214366,2554.8,20937,7,8916.93,2.82,95,3500,72.88,14298.01,1.2,9.2,0
164249,6846.16,5301,4,6973.79,0.43,86,1553,329.69,12070.24,1.9,8.6,1
296166,1759.03,23023,0,8380.3,5.39,63,3500,40.0,17480.93,3.5,4.4,0
116297,5772.43,6080,3,9272.55,13.78,68,2019,178.19,17191.06,1.8,2.3,0
146614,3817.34,17098,14,2397.66,14.95,109,3500,80.99,5336.49,8.8,6.3,1
232084,7099.74,5900,1,10470.39,14.19,145,1559,268.86,20553.01,1.6,5.0,0
499536,11957.93,7375,2,10391.97,10.97,74,652,524.06,16028.97,8.7,3.0,1
70428,9905.63,21173,11,12180.43,8.42,135,3500,409.03,11773.23,8.4,1.9,1
163812,10379.24,21137,2,7893.58,8.9,16,3500,355.04,13703.41,1.9,4.9,1
331497,8170.28,9156,8,12649.04,8.13,45,1039,434.44,18831.54,1.2,6.9,0
493569,1936.38,6747,12,17686.11,10.64,109,1898,109.93,17044.26,1.4,6.6,0
123132,3671.38,6677,14,19153.95,6.34,69,452,185.73,19287.92,6.3,8.0,0
197604,11213.18,7769,9,12088.63,10.07,67,2625,512.78,24587.34,7.0,5.2,1
26052,5344.19,15474,14,1809.23,1.91,12,3500,131.76,14772.92,6.6,3.9,1
110689,2588.19,14537,3,19415.48,4.06,15,2417,57.96,19265.64,5.9,5.8,0
188148,8875.26,19256,1,14411.38,12.56,21,1774,396.16,21073.13,2.6,9.8,1
456636,4644.31,16667,2,7383.31,13.57,128,3500,145.24,12836.81,8.6,1.4,1
141743,4323.0,23718,2,3796.0,8.13,99,1635,159.17,12105.43,3.9,5.8,1
272307,11978.76,10880,13,3724.95,0.57,119,2228,475.26,11096.92,9.9,4.0,1
313568,10510.46,7117,6,4187.14,13.91,127,1007,356.55,5975.65,4.5,1.9,1
456960,5783.35,22034,7,1865.88,10.56,91,3500,213.29,7593.17,3.4,4.9,1
473547,11792.74,24986,12,18140.93,6.27,60,1636,517.43,18144.51,9.0,6.8,1
413850,8326.19,21042,15,11274.6,9.02,98,1588,369.52,17376.27,6.1,5.8,1
145870,9291.24,24611,10,14299.23,6.5,102,1595,427.3,25000.0,7.5,1.3,0
294564,1830.89,22090,12,16734.06,7.03,23,3500,123.73,25000.0,4.7,6.2,0
130575,2776.86,803,5,16039.28,13.31,61,183,131.37,25000.0,9.0,3.1,0
268230,8147.39,13183,3,17769.51,2.5,20,1713,342.23,25000.0,9.3,4.1,1
301444,10939.75,17217,5,19377.84,1.64,49,3500,450.26,17700.47,4.9,3.8,1
362025,8049.31,11525,12,9342.34,0.14,117,3500,290.62,18956.68,3.2,8.7,1
20749,2907.26,21390,10,19056.37,4.78,125,3063,64.79,20793.43,6.8,1.4,0
114131,2715.48,19215,0,14742.51,2.3,107,3500,74.14,25000.0,9.6,4.1,0
166193,10363.95,5061,12,2342.7,3.38,131,1310,398.26,14452.7,6.6,4.6,1
400707,2962.67,579,9,13953.88,0.27,48,100,85.72,18670.87,9.6,6.6,0
309631,6962.44,4263,7,14047.62,3.49,113,736,299.19,19390.48,4.1,8.1,0
235019,1889.69,22080,0,18211.35,5.06,113,3500,85.68,20015.27,9.2,7.5,1
436577,2347.03,10669,14,8085.71,0.57,114,2982,109.35,12223.02,2.0,7.8,0
293367,8559.66,17616,4,12113.32,9.16,115,2574,359.96,24445.92,4.2,2.7,1
82930,8736.4,4476,1,1231.56,8.58,134,1588,409.24,14540.34,5.5,9.2,1
155128,5085.43,22543,15,7309.43,1.55,138,3500,202.99,10341.84,6.9,4.7,1
300524,3763.9,18268,14,2182.63,8.97,13,3139,200.97,7327.92,3.6,1.1,1
298179,10043.96,2624,5,10915.59,14.98,19,234,427.59,12144.9,9.3,7.0,0
302764,3779.58,7152,8,16531.51,14.17,62,818,207.66,25000.0,9.1,6.4,0
423093,7191.28,5783,4,4922.41,0.14,6,1193,368.38,17731.66,8.2,2.1,1
266553,11666.19,7676,3,11021.38,11.95,135,1600,495.48,17994.38,2.0,9.6,1
458532,3052.45,23489,13,4876.16,5.37,59,3500,127.29,14908.54,1.7,6.1,1
205113,11379.2,22591,1,3293.08,1.05,57,3500,460.03,14357.77,5.5,5.2,1
389504,3420.38,19176,11,10708.94,4.51,98,2308,113.31,13216.7,7.9,4.6,0
63352,7458.15,12909,2,2503.82,4.89,76,3079,273.14,16153.72,2.1,2.9,1
434127,5458.58,12819,5,12159.74,7.9,44,848,263.45,18575.45,6.8,9.6,0
173856,11631.75,1497,7,1595.41,9.95,43,269,417.09,4478.2,5.8,7.3,0
13191,4372.19,11501,13,3027.58,11.26,145,3326,255.63,9584.14,7.5,6.1,1
436376,5696.41,5164,7,11449.95,3.76,108,929,220.27,18981.37,4.9,6.7,0
362680,11820.03,19241,4,12236.74,4.89,109,3500,615.91,16376.09,7.2,8.6,1
114576,7132.94,22375,4,1550.75,4.69,59,3500,250.66,12330.26,2.4,6.7,1
205713,6777.62,18563,9,11894.16,5.5,146,3500,283.61,22981.98,2.9,2.0,1
452939,4206.67,13617,13,16931.55,14.99,69,1409,150.67,25000.0,9.1,7.3,0
13631,8864.32,22599,12,14724.01,11.69,28,3500,314.92,22133.76,4.0,6.1,1
147244,1650.92,11731,2,3492.52,14.63,119,737,119.23,11452.06,9.9,9.7,0
314224,2019.88,21770,15,12257.02,10.43,117,3500,40.0,15113.64,1.4,7.6,0
230169,7793.27,7940,14,13772.8,6.15,26,2433,277.93,18932.54,5.5,4.1,1
100353,5087.58,23705,6,1707.39,5.91,82,3500,232.82,7174.3,3.9,2.2,1
423497,11509.82,20411,14,17251.61,7.38,49,3500,497.64,25000.0,10.0,5.3,1
38671,10983.5,11718,12,18219.08,6.31,140,3500,369.75,25000.0,9.9,7.1,1
132811,8993.92,23697,5,17158.59,12.44,68,3500,388.84,17752.61,3.1,2.6,1
192503,10090.53,16108,14,16668.0,7.03,101,2255,410.07,25000.0,3.4,6.8,1
231972,8506.98,19629,0,15154.34,4.5,119,3500,294.39,23261.36,7.7,8.4,1
263211,2818.61,4590,3,13035.21,11.65,25,1176,73.3,25000.0,9.0,2.4,0
399878,9538.21,23042,5,13893.91,12.83,109,3385,279.86,19138.11,7.0,7.4,1
234033,3707.02,7971,15,16321.51,6.36,49,2839,234.15,24445.47,8.8,1.6,0
431818,4896.15,4243,10,13587.47,10.05,48,1464,246.62,19602.47,1.6,1.1,0
229861,10101.96,10696,5,7226.81,0.98,45,2485,339.62,8683.65,6.8,1.3,1
323543,7133.52,7508,10,8143.26,7.99,100,2350,325.29,9122.55,7.3,6.7,1
164544,10529.38,3824,13,18044.09,0.77,143,529,392.47,18022.72,2.7,9.8,0
190302,3736.87,9132,14,1325.32,0.53,105,1688,195.22,6910.74,8.0,7.9,1
476832,7881.67,20141,11,14277.59,9.23,119,2320,290.46,16790.54,9.5,3.3,1
17099,2379.81,726,11,19140.77,4.62,22,157,77.02,25000.0,9.1,1.6,0
259686,8252.14,15363,2,14418.34,11.16,143,3208,315.67,22841.67,3.2,6.5,1
428647,9506.61,16527,5,19884.33,13.45,31,2047,347.4,25000.0,3.9,1.0,0
66492,7641.77,19285,11,14063.35,2.18,106,3500,375.63,17285.76,5.5,8.1,1
106722,4295.43,5218,9,1652.9,10.9,33,497,216.74,15522.2,2.4,3.2,0
450900,1829.1,17908,5,16713.19,7.77,33,1406,78.66,23337.61,9.6,3.7,0
40111,2754.21,6172,11,6407.97,1.77,141,1083,161.4,13565.39,2.5,4.1,0
73936,8034.18,24611,8,9475.09,9.81,106,3500,240.01,18262.01,7.9,7.9,1
163686,11311.41,15762,8,6929.75,9.18,95,2458,391.03,16679.62,4.1,3.4,1
233332,3668.61,22164,1,6102.53,7.78,9,3045,170.47,9117.1,6.2,3.6,1
445207,9217.77,17754,3,9196.71,13.9,101,2870,405.49,19129.67,1.4,5.9,1
211548,10597.74,3699,8,8196.28,7.86,19,403,437.88,17984.27,2.8,5.2,0
259031,6969.26,18629,14,13033.43,14.86,9,3373,184.64,25000.0,5.0,9.6,1
333064,8527.29,5770,13,16449.87,7.69,105,1912,287.97,25000.0,7.1,3.4,0
497510,10057.66,22770,12,6644.68,1.83,85,2899,423.14,16216.33,8.0,1.8,1
73530,4237.09,22474,3,5060.7,7.11,118,3500,290.81,15309.29,1.3,5.9,1
439440,4617.4,13250,7,13671.01,2.82,8,1359,245.59,25000.0,2.4,2.7,0
279932,1506.59,8397,9,13736.08,9.0,38,1395,139.13,25000.0,7.6,4.7,0
38082,11612.49,9164,11,18121.49,10.43,44,1433,481.49,25000.0,8.3,2.7,0
395431,11134.22,15392,2,1302.97,7.08,131,3500,461.99,13018.49,3.1,8.9,1
99570,9527.97,8771,2,17207.77,1.56,146,1652,329.44,17213.97,3.1,3.9,0
111015,2330.3,5658,8,10899.04,7.08,140,1511,140.8,21513.42,1.8,8.0,0
217888,6198.78,13344,15,12804.74,1.31,132,3212,244.29,15535.34,2.4,9.5,1
355732,2569.86,1089,10,2736.06,10.26,71,111,137.43,11518.04,1.1,9.5,0
157603,1667.16,10052,9,9219.68,11.88,118,3436,68.22,14645.59,6.3,5.7,0
360484,7969.92,16767,7,5318.75,14.44,123,2746,332.75,10747.89,9.1,9.8,1
104439,11588.71,18768,0,5830.28,2.32,98,1378,459.16,10697.47,2.3,6.9,1
448073,10980.11,16659,9,10577.81,8.03,16,2501,450.44,21582.8,7.8,2.2,1
151214,8815.93,14763,13,16436.66,8.56,56,2372,402.64,25000.0,6.2,9.0,1
125053,2514.73,5899,1,15131.84,13.84,6,518,40.0,20910.31,9.5,5.2,0
58355,4378.72,9003,2,12229.0,9.45,5,2215,100.5,20421.45,8.2,2.4,0
413082,4860.6,1576,13,11248.95,2.27,59,259,215.72,23798.02,8.7,8.1,0
211139,9513.08,7735,10,9118.81,6.6,108,1924,452.55,14463.0,6.8,6.6,1
244706,9923.62,23721,1,19481.49,9.86,103,1471,481.58,24749.5,8.3,8.9,1
135426,5543.61,16917,2,11643.66,10.53,72,3500,160.52,18250.74,4.2,8.4,1
74027,5887.78,2341,7,5825.36,12.96,86,260,215.37,18827.93,2.9,3.9,0
461122,1967.34,4981,10,5371.73,2.79,144,1284,40.0,10867.7,9.2,3.3,0
169210,4535.94,1634,10,12615.71,14.28,54,449,153.91,24913.88,7.6,7.6,0
102601,6238.49,24145,11,10933.72,0.98,25,2692,305.68,14708.04,1.8,6.2,1
39956,2728.32,22182,13,1146.26,14.76,14,2074,108.49,4332.8,8.8,1.6,1
248340,6259.31,13639,15,16771.24,12.88,89,1443,231.68,17904.85,4.1,2.6,0
114797,10458.35,23901,5,14378.32,9.94,108,3204,445.59,19043.53,3.7,2.4,1
397061,7603.87,8271,14,13574.76,11.05,93,914,264.4,21306.64,6.6,6.3,0
398447,2328.76,9067,13,2306.83,1.18,118,2377,172.8,10564.19,6.1,1.8,1
479511,3512.55,9415,6,7879.06,0.72,119,1754,140.87,13194.86,5.8,2.9,1
146511,6482.72,14398,9,18772.26,1.62,18,3187,239.22,24324.24,3.3,5.9,1
450457,5295.62,2413,14,17389.2,1.4,108,179,241.17,25000.0,9.6,2.2,0
314677,5266.63,4797,14,6425.32,8.26,86,1527,257.63,18046.36,9.6,3.2,1
431486,7057.31,2442,12,3984.12,3.31,34,271,362.09,14628.26,1.0,9.2,0
88815,7636.16,20888,9,9532.67,12.92,18,3500,294.95,22007.97,4.0,7.3,1
49279,9867.05,18215,5,7760.78,6.74,114,1486,448.98,15881.28,1.4,3.8,1
381931,5080.15,24774,0,13962.3,10.46,149,2503,208.27,13269.39,8.7,8.9,1
427104,9957.4,21472,10,19362.26,9.83,66,3500,367.73,21271.89,9.0,3.3,1
158702,5055.42,837,2,7897.03,4.87,114,224,163.38,12584.52,5.7,6.3,0
71063,2082.05,14756,12,2182.26,3.72,57,3500,40.0,10861.05,8.6,4.3,0
259599,7318.97,23950,0,18054.67,5.2,80,3500,255.67,25000.0,7.3,7.8,1
264311,7672.97,24697,11,1721.04,11.97,59,3500,362.7,14272.33,5.5,4.3,1
137896,11312.67,10557,14,19102.55,8.84,26,2240,487.84,20300.29,4.3,3.2,1
176216,9123.64,9483,15,13627.01,3.88,107,1848,302.89,19653.68,3.4,6.5,0
455377,11136.61,20495,9,18892.09,12.29,49,2752,358.14,25000.0,3.3,7.7,1
499934,11037.65,16783,11,4793.53,0.92,123,1505,385.89,18672.47,6.1,5.8,1
232146,7848.03,4200,8,1773.3,10.52,12,943,275.08,3825.58,2.5,7.4,1
218432,7041.5,12645,12,10275.99,6.64,69,1953,266.5,16251.2,2.6,4.8,0
192051,7353.13,6618,8,9561.84,11.0,9,1437,352.77,22494.88,1.1,8.2,0
107661,11772.47,23989,4,7298.35,13.92,49,2923,443.51,20542.36,6.5,6.3,1
410195,9618.26,3173,3,19195.47,11.28,50,988,468.76,21655.82,9.9,2.8,1
429405,2615.79,2622,11,16629.09,6.69,149,944,40.0,15303.49,9.0,9.0,0
183672,9673.5,12477,15,13570.06,2.35,83,1955,369.51,20483.6,7.4,8.5,1
462776,3290.65,23966,8,4094.31,12.11,70,3500,170.9,16545.65,8.1,9.7,1
481256,6197.18,8750,8,14952.14,6.96,8,2817,290.25,18177.58,4.8,6.1,1
133257,3709.83,18946,14,14813.24,1.22,92,3500,131.61,25000.0,3.7,7.1,0
464774,8740.62,18138,2,9076.3,10.81,59,2953,399.71,13586.17,4.3,8.8,1
358349,10711.75,4188,4,18570.93,4.45,63,1201,469.08,24789.36,1.7,1.5,0
279054,4548.8,4248,2,4172.58,0.83,6,546,147.85,14724.66,6.7,9.2,0
460929,2361.11,6842,9,6079.41,13.55,50,1693,110.19,11353.93,2.6,3.4,0
319001,4634.18,16775,1,2201.26,7.3,6,3500,220.55,8339.69,7.9,1.5,1
44964,8559.8,14165,0,16113.57,4.29,133,3500,311.87,21000.79,2.7,3.1,1
488883,4951.98,4630,11,12813.43,10.77,17,566,282.8,23108.65,3.1,6.3,0
428443,4420.18,21141,9,6983.87,13.3,74,3500,135.04,8898.16,9.6,1.4,1
409194,3436.57,3529,1,4112.46,0.1,26,657,144.67,13499.2,1.9,1.0,0
490743,6723.92,19730,7,1762.81,10.35,21,2464,206.47,12215.77,5.5,6.8,1
289297,4397.46,13682,10,4168.17,11.53,90,3048,181.07,12586.88,1.6,5.1,1
331909,9175.61,4535,7,9612.41,3.23,74,1447,313.67,21855.83,1.8,8.6,0
240156,2304.54,15627,2,5696.36,7.4,120,3500,77.48,14382.97,6.7,3.3,0
118212,8472.35,3399,6,5920.66,1.43,7,967,259.56,14986.03,6.7,3.5,0
49071,3994.38,10138,15,17635.95,11.23,114,625,199.77,23905.64,2.7,1.7,0
122990,6637.43,21327,6,10787.62,12.73,85,2141,283.31,20016.34,8.9,5.8,1
79519,4503.94,21673,1,14855.79,1.71,105,1796,234.53,15644.95,7.3,4.3,1
19503,9089.07,13722,8,1678.51,12.27,39,1240,346.17,14968.4,3.7,4.1,1
201775,11425.72,17796,2,7938.1,11.6,139,3113,513.72,8902.88,3.2,5.1,1
467595,11129.31,4742,1,10104.22,5.27,54,766,447.14,18413.05,7.8,8.6,1
105457,7625.98,24425,11,4541.92,10.39,14,2299,310.7,13634.79,7.6,1.9,1
198938,6357.41,18595,2,3283.64,0.1,23,3500,360.0,7332.49,2.3,5.7,1
157977,10092.16,1939,1,17535.77,13.98,27,474,379.45,16557.86,4.1,2.8,0
55838,8674.93,6113,14,18849.2,8.3,99,1827,408.37,18884.22,3.0,2.9,0
397344,3427.42,20514,7,2497.33,9.34,68,3500,161.08,7529.6,3.6,3.3,1
461495,10119.65,5875,4,7631.36,10.0,100,1076,376.19,19572.46,3.6,5.1,1
99489,6003.29,23987,2,19207.43,8.46,101,3500,174.35,25000.0,9.8,5.4,1
36806,3484.35,9377,4,2580.07,12.87,13,1796,87.72,4894.18,7.8,8.8,1
186072,4458.87,21100,10,13229.19,9.18,129,3500,234.89,16343.84,8.0,9.0,1
425384,4309.03,2966,10,19472.21,13.63,22,617,259.08,25000.0,3.5,6.3,0
80119,6951.67,8324,7,19586.25,8.78,86,2592,282.64,20745.57,1.0,3.5,0
310858,3960.89,12829,6,9953.24,2.65,33,3500,165.63,22910.14,1.5,8.4,1
195165,2797.45,12130,5,4092.23,13.71,120,2437,150.72,8612.71,6.0,8.1,1
327563,2798.75,21008,13,4839.6,10.26,87,2771,115.62,15480.15,3.6,8.2,1
452361,7624.4,17849,12,17902.43,10.52,65,3500,359.96,21743.71,2.7,1.1,1
115432,9214.97,14703,0,18321.98,14.78,137,3500,383.18,18428.76,1.4,7.8,1
480641,4876.1,7428,9,12549.71,1.22,109,1872,201.82,15356.78,8.9,8.7,1
365093,1863.83,22980,0,15557.35,6.49,118,3500,40.0,23222.41,6.4,6.4,0
481027,2835.86,23041,0,15058.69,3.66,73,1908,66.17,18428.69,2.0,7.8,0
405677,11104.29,9611,13,13574.61,9.49,122,772,286.22,20713.35,7.9,8.0,0
417507,6682.21,8620,9,16718.26,12.12,19,913,328.99,18046.51,7.8,5.6,0
187876,6262.51,11564,13,14022.73,14.5,94,1205,243.17,19049.74,3.6,8.3,0
349115,1899.52,18392,7,11146.04,6.87,92,3425,55.96,17576.03,2.7,8.1,0
365615,9150.69,9904,7,5502.17,11.81,87,1062,268.44,11767.94,8.3,9.2,1
337090,7044.71,1371,13,15133.87,13.76,24,434,249.78,16680.03,4.0,9.3,0
371133,3621.85,13082,6,9995.32,10.28,111,3054,106.29,15996.45,8.6,5.8,1
94080,2655.77,1363,5,6601.04,3.72,77,232,66.49,16288.54,1.4,1.3,0
262791,5525.57,15383,3,16236.98,9.16,96,1244,237.66,25000.0,5.5,1.2,0
464548,10290.2,12645,0,14237.56,14.55,20,3001,417.72,23653.83,2.6,9.5,1
87794,10585.59,3555,14,18809.45,14.81,79,338,355.36,19146.68,7.0,4.0,0
302985,7829.89,22017,14,4143.39,9.67,102,3500,248.3,8859.84,10.0,4.4,1
134447,9139.13,12686,8,13334.6,13.32,123,3500,300.58,13692.39,4.7,5.2,1
130029,2709.14,3182,14,5640.55,3.09,61,710,198.89,8275.88,1.9,3.4,0
189830,7675.32,13382,0,18168.08,3.77,137,1404,381.65,19793.34,3.9,6.3,1
348416,8503.14,5778,3,2890.49,14.3,141,1711,297.51,6906.25,9.0,8.1,1
47643,3607.48,14305,2,13467.07,2.12,15,2179,45.47,15551.1,7.9,3.3,0
453624,10741.62,22332,6,16030.63,2.95,109,2832,436.07,17824.52,3.1,7.7,1
316094,3547.47,17497,4,7743.44,6.37,69,3500,144.25,12103.58,9.6,7.0,1
197921,4791.51,2372,4,19128.62,8.88,30,799,207.51,18935.51,6.6,5.7,0
372644,8015.85,11846,3,17163.88,9.1,23,1768,357.7,19342.96,2.5,3.9,0
169116,8202.68,8223,0,6597.75,4.45,20,2727,350.69,16227.55,6.2,8.9,1
397732,8843.54,14371,4,1143.28,13.82,60,1094,297.92,5987.84,5.1,4.6,1
25997,2676.12,16446,3,6636.49,13.73,105,1399,121.75,9543.09,8.4,4.4,0
351895,10419.38,7689,13,6344.9,5.94,118,2073,459.47,7955.96,4.1,6.8,1
108605,7094.89,13252,9,17909.33,6.57,72,1553,247.6,22827.09,8.9,9.3,1
427127,6448.88,12065,12,19375.3,10.57,82,1870,272.95,25000.0,8.3,5.6,1
327677,11801.53,22270,7,2338.36,9.98,34,2247,444.42,4637.9,7.1,7.5,1
354710,9273.97,7442,1,9954.6,5.8,11,1188,470.77,17013.92,3.3,5.1,1
235942,2739.06,15230,7,11418.31,6.27,144,2195,43.22,19592.69,9.7,3.0,0
155643,9443.66,11883,0,2765.32,5.29,111,3338,435.54,11914.26,5.9,2.1,1
118255,2500.11,744,12,8172.46,3.61,26,201,40.0,19947.07,9.2,2.2,0
270298,1788.44,520,3,7024.57,6.93,34,180,161.19,18882.8,2.9,1.2,0
497679,5738.07,14417,2,11185.07,10.33,53,3500,172.45,11693.05,9.9,6.0,1
461157,11932.57,14221,4,13562.63,11.16,73,3500,486.79,17542.38,8.3,2.2,1
68005,3336.28,6267,12,14366.22,11.71,46,1681,51.99,22213.76,9.5,8.8,0
227322,8562.77,10747,4,3598.35,5.68,10,3492,275.01,17260.46,2.9,9.8,1
199784,3320.66,4015,4,16446.01,11.49,38,598,177.71,25000.0,4.9,5.5,0
53541,9110.26,2410,15,13892.3,0.2,126,362,415.82,15409.5,1.9,5.0,0
33387,6806.21,22766,11,17892.42,7.21,128,3500,284.22,19943.65,2.2,4.1,1
366124,8639.7,11250,3,9537.39,11.93,14,1447,382.64,19556.63,3.6,6.7,1
189980,3630.17,8576,7,17983.91,9.49,32,2861,197.45,22516.3,9.6,6.5,1
95457,9329.1,18506,2,17449.71,7.16,7,3500,338.96,23074.7,7.0,4.1,1
154129,11954.0,15551,11,9329.78,9.71,81,2333,408.21,17380.56,3.8,4.1,1
74028,8489.33,4814,3,8241.72,13.61,115,1410,338.89,9936.17,9.6,6.8,1
129246,6681.54,2953,0,18723.43,8.54,130,454,238.4,25000.0,7.7,6.0,0
327875,11193.33,2515,6,14588.13,12.02,39,878,467.16,24891.25,9.2,7.5,1
165930,1666.44,10736,0,18636.66,14.71,118,3500,94.06,22996.44,9.3,9.5,1
189761,9164.2,3300,14,16142.52,10.61,66,858,332.49,23063.0,7.8,8.0,0
